,cell,long,lat,order,hole,piece,group,temp,precip,wet_precip,min_temp
8017,120243,-48.7958444886916,-27.2633033205175,2,FALSE,1,120243.1,201,1606,211,106
8018,120243,-49.0718921267848,-27.1094079180105,3,FALSE,1,120243.1,201,1606,211,106
8019,120243,-49.0918901137267,-26.8135948036902,4,FALSE,1,120243.1,201,1606,211,106
8020,120243,-48.8368460130553,-26.6719564881795,5,FALSE,1,120243.1,201,1606,211,106
8021,120243,-48.5613648949382,-26.8253196385853,6,FALSE,1,120243.1,201,1606,211,106
8022,120243,-48.5403686965308,-27.1208459101561,7,FALSE,1,120243.1,201,1606,211,106
8023,120297,-72.4274332043453,-37.1111399243389,1,FALSE,1,120297.1,127,1239,269,38
8024,120297,-72.7958594807706,-37.1844485343208,2,FALSE,1,120297.1,127,1239,269,38
8025,120297,-72.9983224725643,-36.9866127930033,3,FALSE,1,120297.1,127,1239,269,38
8026,120297,-72.8317611562232,-36.7165431334303,4,FALSE,1,120297.1,127,1239,269,38
8027,120297,-72.4647177500549,-36.6431654506605,5,FALSE,1,120297.1,127,1239,269,38
8028,120297,-72.2628848407755,-36.8399251072393,6,FALSE,1,120297.1,127,1239,269,38
8029,120297,-72.4274332043453,-37.1111399243389,7,FALSE,1,120297.1,127,1239,269,38
8030,120298,-71.3266527722456,-36.8834379965813,1,FALSE,1,120298.1,88,1305,262,-10
8031,120298,-71.6928351808935,-36.9606272275778,2,FALSE,1,120298.1,88,1305,262,-10
8032,120298,-71.8962583646548,-36.7646405876067,3,FALSE,1,120298.1,88,1305,262,-10
8033,120298,-71.7327378909497,-36.4925507199424,4,FALSE,1,120298.1,88,1305,262,-10
8034,120298,-71.3677870284461,-36.4153287010607,5,FALSE,1,120298.1,88,1305,262,-10
8035,120298,-71.1651588514671,-36.6102275160094,6,FALSE,1,120298.1,88,1305,262,-10
8036,120298,-71.3266527722456,-36.8834379965813,7,FALSE,1,120298.1,88,1305,262,-10
8037,120299,-70.2324891982256,-36.6442288195615,1,FALSE,1,120299.1,39,610,111,-73
8038,120299,-70.5964878672526,-36.7252312288388,2,FALSE,1,120299.1,39,610,111,-73
8039,120299,-70.8006705344947,-36.5311140459569,3,FALSE,1,120299.1,39,610,111,-73
8040,120299,-70.6399200354691,-36.2570933910168,4,FALSE,1,120299.1,39,610,111,-73
8041,120299,-70.2769833581838,-36.1760955228835,5,FALSE,1,120299.1,39,610,111,-73
8042,120299,-70.0737710023676,-36.3691113822028,6,FALSE,1,120299.1,39,610,111,-73
8043,120299,-70.2324891982256,-36.6442288195615,7,FALSE,1,120299.1,39,610,111,-73
8044,120300,-69.1447092418566,-36.3937174467099,1,FALSE,1,120300.1,93,263,33,-44
8045,120300,-69.5066112129016,-36.4784641854564,2,FALSE,1,120300.1,93,263,33,-44
8046,120300,-69.7113382000881,-36.2862376472911,3,FALSE,1,120300.1,93,263,33,-44
8047,120300,-69.5530435493874,-36.0103785268552,4,FALSE,1,120300.1,93,263,33,-44
8048,120300,-69.1920125880349,-35.9256753461552,5,FALSE,1,120300.1,93,263,33,-44
8049,120300,-68.988443568912,-36.1167846088028,6,FALSE,1,120300.1,93,263,33,-44
8050,120300,-69.1447092418566,-36.3937174467099,7,FALSE,1,120300.1,93,263,33,-44
8051,120301,-68.0629892364688,-36.1321140968324,1,FALSE,1,120301.1,126,239,29,-24
8052,120301,-68.4229134499751,-36.2205344115264,2,FALSE,1,120301.1,126,239,29,-24
8053,120301,-68.6279526464881,-36.0302212745119,3,FALSE,1,120301.1,126,239,29,-24
8054,120301,-68.4717485087319,-35.7526203186874,4,FALSE,1,120301.1,126,239,29,-24
8055,120301,-68.112478791992,-35.664285139564,5,FALSE,1,120301.1,126,239,29,-24
8056,120301,-67.9088000379797,-35.853461718958,6,FALSE,1,120301.1,126,239,29,-24
8057,120301,-68.0629892364688,-36.1321140968324,7,FALSE,1,120301.1,126,239,29,-24
8058,120302,-66.9868972304772,-35.8596361744071,1,FALSE,1,120302.1,160,314,46,3
8059,120302,-67.3450010137041,-35.9516566347714,2,FALSE,1,120302.1,160,314,46,3
8060,120302,-67.5501001898474,-35.7632821803302,3,FALSE,1,120302.1,160,314,46,3
8061,120302,-67.3955597598108,-35.4840422823574,4,FALSE,1,120302.1,160,314,46,3
8062,120302,-67.037863127169,-35.392152284113,5,FALSE,1,120302.1,160,314,46,3
8063,120302,-66.8343447799505,-35.5793664520576,6,FALSE,1,120302.1,160,314,46,3
8064,120302,-66.9868972304772,-35.8596361744071,7,FALSE,1,120302.1,160,314,46,3
8065,120303,-65.9158695572399,-35.5765113483507,1,FALSE,1,120303.1,162,464,69,3
8066,120303,-66.2723571679405,-35.6720546771699,2,FALSE,1,120303.1,162,464,69,3
8067,120303,-66.4772399287597,-35.4856479619177,3,FALSE,1,120303.1,162,464,69,3
8068,120303,-66.3238615710365,-35.2048810008096,4,FALSE,1,120303.1,162,464,69,3
8069,120303,-65.9674960237817,-35.1095188390587,5,FALSE,1,120303.1,162,464,69,3
8070,120303,-65.764436291658,-35.2947356549522,6,FALSE,1,120303.1,162,464,69,3
8071,120303,-65.9158695572399,-35.5765113483507,7,FALSE,1,120303.1,162,464,69,3
8072,120304,-64.8491797245471,-35.282982184803,1,FALSE,1,120304.1,165,541,76,13
8073,120304,-65.2043137385877,-35.3819655010224,2,FALSE,1,120304.1,165,541,76,13
8074,120304,-65.4086743424047,-35.1975610061663,3,FALSE,1,120304.1,165,541,76,13
8075,120304,-65.2558640238481,-34.9153916609335,4,FALSE,1,120304.1,165,541,76,13
8076,120304,-64.9005201618099,-34.8166478491987,5,FALSE,1,120304.1,165,541,76,13
8077,120304,-64.6982515489208,-34.9998250771802,6,FALSE,1,120304.1,165,541,76,13
8078,120304,-64.8491797245471,-35.282982184803,7,FALSE,1,120304.1,165,541,76,13
8079,120305,-63.7858965862635,-34.9793130909238,1,FALSE,1,120305.1,168,703,100,22
8080,120305,-64.1400132698516,-35.0816452766443,2,FALSE,1,120305.1,168,703,100,22
8081,120305,-64.3435099566502,-34.8992851061583,3,FALSE,1,120305.1,168,703,100,22
8082,120305,-64.2795596897611,-34.6029471777815,4,FALSE,1,120305.1,168,703,100,22
8083,120305,-64.0136994215015,-34.4885109342347,5,FALSE,1,120305.1,168,703,100,22
8084,120305,-63.723831774498,-34.6824252985335,6,FALSE,1,120305.1,168,703,100,22
8085,120305,-63.7858965862635,-34.9793130909238,7,FALSE,1,120305.1,168,703,100,22
8086,120306,-62.9030401931737,-34.6421428498608,1,FALSE,1,120306.1,166,732,110,27
8087,120306,-63.1675402242451,-34.7593027861192,2,FALSE,1,120306.1,166,732,110,27
8088,120306,-63.4586432315659,-34.5666248854371,3,FALSE,1,120306.1,166,732,110,27
8089,120306,-63.4820457740469,-34.2578935358168,4,FALSE,1,120306.1,166,732,110,27
8090,120306,-63.2162648244419,-34.1417171116671,5,FALSE,1,120306.1,166,732,110,27
8091,120306,-62.9282965498901,-34.3332925978136,6,FALSE,1,120306.1,166,732,110,27
8092,120306,-62.9030401931737,-34.6421428498608,7,FALSE,1,120306.1,166,732,110,27
8093,120307,-62.1095360267935,-34.287232058605,1,FALSE,1,120307.1,163,801,103,32
8094,120307,-62.374031562964,-34.4061049536562,2,FALSE,1,120307.1,163,801,103,32
8095,120307,-62.6631511434788,-34.2157656146463,3,FALSE,1,120307.1,163,801,103,32
8096,120307,-62.6848255735969,-33.9076412731202,4,FALSE,1,120307.1,163,801,103,32
8097,120307,-62.4191795588372,-33.7897470956154,5,FALSE,1,120307.1,163,801,103,32
8098,120307,-62.132947874547,-33.979002853883,6,FALSE,1,120307.1,163,801,103,32
8099,120307,-62.1095360267935,-34.287232058605,7,FALSE,1,120307.1,163,801,103,32
8100,120308,-61.3161625263329,-33.9272298806681,1,FALSE,1,120308.1,163,879,116,38
8101,120308,-61.5805950336608,-34.0477917174264,2,FALSE,1,120308.1,163,879,116,38
8102,120308,-61.8679026154866,-33.8597724923095,3,FALSE,1,120308.1,163,879,116,38
8103,120308,-61.8880652716799,-33.5522599482638,4,FALSE,1,120308.1,163,879,116,38
8104,120308,-61.6226091257911,-33.4326727204167,5,FALSE,1,120308.1,163,879,116,38
8105,120308,-61.3379561785852,-33.6196280020074,6,FALSE,1,120308.1,163,879,116,38
8106,120308,-61.3161625263329,-33.9272298806681,7,FALSE,1,120308.1,163,879,116,38
8107,120309,-60.5230942074144,-33.5622132658782,1,FALSE,1,120309.1,166,929,130,44
8108,120309,-60.7874057044552,-33.6844375783435,2,FALSE,1,120309.1,166,929,130,44
8109,120309,-61.0730674575529,-33.4987198130608,3,FALSE,1,120309.1,166,929,130,44
8110,120309,-61.0919289302091,-33.1918259406551,4,FALSE,1,120309.1,166,929,130,44
8111,120309,-60.826716831018,-33.0705726334418,5,FALSE,1,120309.1,166,929,130,44
8112,120309,-60.5434899526395,-33.2552470496943,6,FALSE,1,120309.1,166,929,130,44
8113,120309,-60.5230942074144,-33.5622132658782,7,FALSE,1,120309.1,166,929,130,44
8114,120310,-59.730503761697,-33.1922664986915,1,FALSE,1,120310.1,176,944,128,59
8115,120310,-59.9946369023548,-33.3161243787851,2,FALSE,1,120310.1,176,944,128,59
8116,120310,-60.2788134619369,-33.132688936469,3,FALSE,1,120310.1,176,944,128,59
8117,120310,-60.2965782714245,-32.8264224210757,4,FALSE,1,120310.1,176,944,128,59
8118,120310,-60.0316635703598,-32.7035322595659,5,FALSE,1,120310.1,176,944,128,59
8119,120310,-59.7497155168689,-32.8859460482534,6,FALSE,1,120310.1,176,944,128,59
8120,120310,-59.730503761697,-33.1922664986915,7,FALSE,1,120310.1,176,944,128,59
8121,120311,-58.938561815471,-32.8174811636054,1,FALSE,1,120311.1,179,1046,140,63
8122,120311,-59.2024599682434,-32.9429412750551,2,FALSE,1,120311.1,179,1046,140,63
8123,120311,-59.4853061759305,-32.7617682520646,3,FALSE,1,120311.1,179,1046,140,63
8124,120311,-59.5021724713037,-32.4561393039705,4,FALSE,1,120311.1,179,1046,140,63
8125,120311,-59.2376076272507,-32.3316437473507,5,FALSE,1,120311.1,179,1046,140,63
8126,120311,-58.9567968014067,-32.5118180446971,6,FALSE,1,120311.1,179,1046,140,63
8127,120311,-58.938561815471,-32.8174811636054,7,FALSE,1,120311.1,179,1046,140,63
8128,120312,-58.1474366996233,-32.4379560892772,1,FALSE,1,120312.1,182,1129,135,65
8129,120312,-58.4110440229676,-32.5649846886215,2,FALSE,1,120312.1,182,1129,135,65
8130,120312,-58.6927086862838,-32.3860531246529,3,FALSE,1,120312.1,182,1129,135,65
8131,120312,-58.7088679653277,-32.0810731813995,4,FALSE,1,120312.1,182,1129,135,65
8132,120312,-58.4447044827231,-31.9550058968786,5,FALSE,1,120312.1,182,1129,135,65
8133,120312,-58.1648951389566,-32.1329630138483,6,FALSE,1,120312.1,182,1129,135,65
8134,120312,-58.1474366996233,-32.4379560892772,7,FALSE,1,120312.1,182,1129,135,65
8135,120313,-57.3572942317312,-32.0537972712057,1,FALSE,1,120313.1,181,1255,138,65
8136,120313,-57.6205557453098,-32.1823582359525,2,FALSE,1,120313.1,181,1255,138,65
8137,120313,-57.9011814159894,-32.0056458198127,3,FALSE,1,120313.1,181,1255,138,65
8138,120313,-57.9168182671333,-31.7013272386454,4,FALSE,1,120313.1,181,1255,138,65
8139,120313,-57.6531066384595,-31.5737240692582,5,FALSE,1,120313.1,181,1255,138,65
8140,120313,-57.374169070143,-31.7494877706226,6,FALSE,1,120313.1,181,1255,138,65
8141,120313,-57.3572942317312,-32.0537972712057,7,FALSE,1,120313.1,181,1255,138,65
8142,120314,-56.5682975109435,-31.6651177729411,1,FALSE,1,120314.1,184,1293,136,69
8143,120314,-56.8311591625387,-31.7951726368816,2,FALSE,1,120314.1,184,1293,136,69
8144,120314,-57.1108819340038,-31.6206554095767,3,FALSE,1,120314.1,184,1293,136,69
8145,120314,-57.1261738004951,-31.317011151555,4,FALSE,1,120314.1,184,1293,136,69
8146,120314,-56.8629634532982,-31.1879100779094,5,FALSE,1,120314.1,184,1293,136,69
8147,120314,-56.5847741621297,-31.3615058625393,6,FALSE,1,120314.1,184,1293,136,69
8148,120314,-56.5682975109435,-31.6651177729411,7,FALSE,1,120314.1,184,1293,136,69
8149,120315,-55.7806067262124,-31.2720376058969,1,FALSE,1,120315.1,179,1386,141,65
8150,120315,-56.0430154541355,-31.4035456015368,2,FALSE,1,120315.1,179,1386,141,65
8151,120315,-56.3219647783852,-31.2311976583826,3,FALSE,1,120315.1,179,1386,141,65
8152,120315,-56.3370817449823,-30.9282409657767,4,FALSE,1,120315.1,179,1386,141,65
8153,120315,-56.0744209935106,-30.7976820618167,5,FALSE,1,120315.1,179,1386,141,65
8154,120315,-55.7968628409231,-30.9691374426171,6,FALSE,1,120315.1,179,1386,141,65
8155,120315,-55.7806067262124,-31.2720376058969,7,FALSE,1,120315.1,179,1386,141,65
8156,120316,-54.9943789783381,-30.8746835879412,1,FALSE,1,120316.1,186,1423,142,78
8157,120316,-55.2562827691887,-31.0076016959791,2,FALSE,1,120316.1,186,1423,142,78
8158,120316,-55.5345812932349,-30.8373948894801,3,FALSE,1,120316.1,186,1423,142,78
8159,120316,-55.5496858955461,-30.5351389581415,4,FALSE,1,120316.1,186,1423,142,78
8160,120316,-55.2876218970713,-30.403164341027,5,FALSE,1,120316.1,186,1423,142,78
8161,120316,-55.01058423768,-30.5725091229023,6,FALSE,1,120316.1,186,1423,142,78
8162,120316,-54.9943789783381,-30.8746835879412,7,FALSE,1,120316.1,186,1423,142,78
8163,120317,-54.2097681161856,-30.473189181061,1,FALSE,1,120317.1,190,1532,144,90
8164,120317,-54.471116057853,-30.6074721868032,2,FALSE,1,120317.1,190,1532,144,90
8165,120317,-54.748879479727,-30.4393758320764,3,FALSE,1,120317.1,190,1532,144,90
8166,120317,-54.7641265361976,-30.1378334805165,4,FALSE,1,120317.1,190,1532,144,90
8167,120317,-54.5027052520542,-30.0044872547493,5,FALSE,1,120317.1,190,1532,144,90
8168,120317,-54.2260840492427,-30.1717538089758,6,FALSE,1,120317.1,190,1532,144,90
8169,120317,-54.2097681161856,-30.473189181061,7,FALSE,1,120317.1,190,1532,144,90
8170,120318,-53.426924587336,-30.0676943084951,1,FALSE,1,120318.1,194,1601,146,96
8171,120318,-53.6876669171668,-30.2032948650635,2,FALSE,1,120318.1,194,1601,146,96
8172,120318,-53.9650038614194,-30.0372754495941,3,FALSE,1,120318.1,194,1601,146,96
8173,120318,-53.9805403278482,-29.7364587865463,4,FALSE,1,120318.1,194,1601,146,96
8174,120318,-53.7198064891932,-29.6017869824969,5,FALSE,1,120318.1,194,1601,146,96
8175,120318,-53.4435044130295,-29.767010515876,6,FALSE,1,120318.1,194,1601,146,96
8176,120318,-53.426924587336,-30.0676943084951,7,FALSE,1,120318.1,194,1601,146,96
8177,120319,-52.6459953033288,-29.6583451518419,1,FALSE,1,120319.1,179,1527,166,89
8178,120319,-52.9060834514184,-29.7952138499943,2,FALSE,1,120319.1,179,1527,166,89
8179,120319,-53.1830953639416,-29.6312347495149,3,FALSE,1,120319.1,179,1527,166,89
8180,120319,-53.199060210294,-29.3311548417744,4,FALSE,1,120319.1,179,1527,166,89
8181,120319,-52.939057288563,-29.1952053487931,5,FALSE,1,120319.1,179,1527,166,89
8182,120319,-52.6629837963148,-29.358424165971,6,FALSE,1,120319.1,179,1527,166,89
8183,120319,-52.6459953033288,-29.6583451518419,7,FALSE,1,120319.1,179,1527,166,89
8184,120320,-51.8671235195606,-29.2452939287535,1,FALSE,1,120320.1,179,1536,167,90
8185,120320,-52.1265101471593,-29.3833793731007,2,FALSE,1,120320.1,179,1536,167,90
8186,120320,-52.403291209063,-29.2214005753671,3,FALSE,1,120320.1,179,1536,167,90
8187,120320,-52.4198153182428,-28.9220671177179,4,FALSE,1,120320.1,179,1536,167,90
8188,120320,-52.1605855002501,-28.7848896120366,5,FALSE,1,120320.1,179,1536,167,90
8189,120320,-51.8846568998435,-28.9461453694001,6,FALSE,1,120320.1,179,1536,167,90
8190,120320,-51.8671235195606,-29.2452939287535,7,FALSE,1,120320.1,179,1536,167,90
8191,120321,-51.0904487298061,-28.8286986519273,1,FALSE,1,120321.1,174,1764,187,87
8192,120321,-51.3490877628594,-28.967947543299,2,FALSE,1,120321.1,174,1764,187,87
8193,120321,-51.6257248230585,-28.8079253815106,3,FALSE,1,120321.1,174,1764,187,87
8194,120321,-51.6429309112007,-28.5093463705436,4,FALSE,1,120321.1,174,1764,187,87
8195,120321,-51.384515078806,-28.3709922382021,5,FALSE,1,120321.1,174,1764,187,87
8196,120321,-51.1086545756388,-28.5303301877934,6,FALSE,1,120321.1,174,1764,187,87
8197,120321,-51.0904487298061,-28.8286986519273,7,FALSE,1,120321.1,174,1764,187,87
8198,120322,-50.3161065752397,-28.4087228702074,1,FALSE,1,120322.1,162,1621,161,72
8199,120322,-50.5739532331145,-28.5490800938857,2,FALSE,1,120322.1,162,1621,161,72
8200,120322,-50.8505257592015,-28.3909669914546,3,FALSE,1,120322.1,162,1621,161,72
8201,120322,-50.8685283169608,-28.0931484050657,4,FALSE,1,120322.1,162,1621,161,72
8202,120322,-50.6109660311989,-27.9536706601164,5,FALSE,1,120322.1,162,1621,161,72
8203,120322,-50.3351037587797,-28.1111398820609,6,FALSE,1,120322.1,162,1621,161,72
8204,120322,-50.3161065752397,-28.4087228702074,7,FALSE,1,120322.1,162,1621,161,72
8205,120323,-49.5442287677473,-27.9855353927011,1,FALSE,1,120323.1,163,1537,176,71
8206,120323,-49.8012395872231,-28.1269441122094,2,FALSE,1,120323.1,163,1537,176,71
8207,120323,-50.0778196341356,-27.9706883405262,3,FALSE,1,120323.1,163,1537,176,71
8208,120323,-50.0967248883628,-27.6736338248534,4,FALSE,1,120323.1,163,1537,176,71
8209,120323,-49.8400543779138,-27.5330870231235,5,FALSE,1,120323.1,163,1537,176,71
8210,120323,-49.5641274128506,-27.6887406451219,6,FALSE,1,120323.1,163,1537,176,71
8211,120323,-49.5442287677473,-27.9855353927011,7,FALSE,1,120323.1,163,1537,176,71
8212,120324,-48.7749430272419,-27.559309996904,1,FALSE,1,120324.1,173,1656,210,87
8213,120324,-49.0310758818707,-27.7017117530103,2,FALSE,1,120324.1,173,1656,210,87
8214,120324,-49.3077280778021,-27.5472572037857,3,FALSE,1,120324.1,173,1656,210,87
8215,120324,-49.3276339729315,-27.2509677693031,4,FALSE,1,120324.1,173,1656,210,87
8216,120324,-49.0718921267848,-27.1094079180105,5,FALSE,1,120324.1,173,1656,210,87
8217,120324,-48.7958444886916,-27.2633033205175,6,FALSE,1,120324.1,173,1656,210,87
8218,120324,-48.7749430272419,-27.559309996904,7,FALSE,1,120324.1,173,1656,210,87
8219,120377,-72.9616697795542,-37.4547378859557,1,FALSE,1,120377.1,105,1479,294,25
8220,120377,-73.3320073097321,-37.5260334599328,2,FALSE,1,120377.1,105,1479,294,25
8221,120377,-73.534987088808,-37.3271334252982,3,FALSE,1,120377.1,105,1479,294,25
8222,120377,-73.3671435322568,-37.0580011686183,4,FALSE,1,120377.1,105,1479,294,25
8223,120377,-72.9983224725643,-36.9866127930033,5,FALSE,1,120377.1,105,1479,294,25
8224,120377,-72.7958594807706,-37.1844485343208,6,FALSE,1,120377.1,105,1479,294,25
8225,120377,-72.9616697795542,-37.4547378859557,7,FALSE,1,120377.1,105,1479,294,25
8226,120378,-71.8553308271033,-37.2329737815858,1,FALSE,1,120378.1,126,1339,261,29
8227,120378,-72.2233348309122,-37.308200689599,2,FALSE,1,120378.1,126,1339,261,29
8228,120378,-72.4274332043453,-37.1111399243389,3,FALSE,1,120378.1,126,1339,261,29
8229,120378,-72.2628848407755,-36.8399251072393,4,FALSE,1,120378.1,126,1339,261,29
8230,120378,-71.8962583646548,-36.7646405876067,5,FALSE,1,120378.1,126,1339,261,29
8231,120378,-71.6928351808935,-36.9606272275778,6,FALSE,1,120378.1,126,1339,261,29
8232,120378,-71.8553308271033,-37.2329737815858,7,FALSE,1,120378.1,126,1339,261,29
8233,120379,-70.7559166236094,-36.9995487867831,1,FALSE,1,120379.1,64,819,160,-42
8234,120379,-71.1216274426769,-37.0786403729019,2,FALSE,1,120379.1,64,819,160,-42
8235,120379,-71.3266527722456,-36.8834379965813,3,FALSE,1,120379.1,64,819,160,-42
8236,120379,-71.1651588514671,-36.6102275160094,4,FALSE,1,120379.1,64,819,160,-42
8237,120379,-70.8006705344947,-36.5311140459569,5,FALSE,1,120379.1,64,819,160,-42
8238,120379,-70.5964878672526,-36.7252312288388,6,FALSE,1,120379.1,64,819,160,-42
8239,120379,-70.7559166236094,-36.9995487867831,7,FALSE,1,120379.1,64,819,160,-42
8240,120380,-69.6632597748922,-36.7546648268671,1,FALSE,1,120380.1,73,378,61,-52
8241,120380,-70.0267413334721,-36.8375534310927,2,FALSE,1,120380.1,73,378,61,-52
8242,120380,-70.2324891982256,-36.6442288195615,3,FALSE,1,120380.1,73,378,61,-52
8243,120380,-70.0737710023676,-36.3691113822028,4,FALSE,1,120380.1,73,378,61,-52
8244,120380,-69.7113382000881,-36.2862376472911,5,FALSE,1,120380.1,73,378,61,-52
8245,120380,-69.5066112129016,-36.4784641854564,6,FALSE,1,120380.1,73,378,61,-52
8246,120380,-69.6632597748922,-36.7546648268671,7,FALSE,1,120380.1,73,378,61,-52
8247,120381,-68.5771142722984,-36.4985274229422,1,FALSE,1,120381.1,107,212,24,-39
8248,120381,-68.9384581190543,-36.585144070571,2,FALSE,1,120381.1,107,212,24,-39
8249,120381,-69.1447092418566,-36.3937174467099,3,FALSE,1,120381.1,107,212,24,-39
8250,120381,-68.988443568912,-36.1167846088028,4,FALSE,1,120381.1,107,212,24,-39
8251,120381,-68.6279526464881,-36.0302212745119,5,FALSE,1,120381.1,107,212,24,-39
8252,120381,-68.4229134499751,-36.2205344115264,6,FALSE,1,120381.1,107,212,24,-39
8253,120381,-68.5771142722984,-36.4985274229422,7,FALSE,1,120381.1,107,212,24,-39
8254,120382,-67.4971411108802,-36.2313470063126,1,FALSE,1,120382.1,146,264,36,-8
8255,120382,-67.8564716319686,-36.3216208988043,2,FALSE,1,120382.1,146,264,36,-8
8256,120382,-68.0629892364688,-36.1321140968324,3,FALSE,1,120382.1,146,264,36,-8
8257,120382,-67.9088000379797,-35.853461718958,4,FALSE,1,120382.1,146,264,36,-8
8258,120382,-67.5501001898474,-35.7632821803302,5,FALSE,1,120382.1,146,264,36,-8
8259,120382,-67.3450010137041,-35.9516566347714,6,FALSE,1,120382.1,146,264,36,-8
8260,120382,-67.4971411108802,-36.2313470063126,7,FALSE,1,120382.1,146,264,36,-8
8261,120383,-66.4228895561572,-35.9533409933222,1,FALSE,1,120383.1,160,415,57,4
8262,120383,-66.7803707907816,-36.0471987135222,2,FALSE,1,120383.1,160,415,57,4
8263,120383,-66.9868972304772,-35.8596361744071,3,FALSE,1,120383.1,160,415,57,4
8264,120383,-66.8343447799505,-35.5793664520576,4,FALSE,1,120383.1,160,415,57,4
8265,120383,-66.4772399287597,-35.4856479619177,5,FALSE,1,120383.1,160,415,57,4
8266,120383,-66.2723571679405,-35.6720546771699,6,FALSE,1,120383.1,160,415,57,4
8267,120383,-66.4228895561572,-35.9533409933222,7,FALSE,1,120383.1,160,415,57,4
8268,120384,-65.3537724516764,-35.6647369712614,1,FALSE,1,120384.1,162,512,74,4
8269,120384,-65.7096171094229,-35.762101269817,2,FALSE,1,120384.1,162,512,74,4
8270,120384,-65.9158695572399,-35.5765113483507,3,FALSE,1,120384.1,162,512,74,4
8271,120384,-65.764436291658,-35.2947356549522,4,FALSE,1,120384.1,162,512,74,4
8272,120384,-65.4086743424047,-35.1975610061663,5,FALSE,1,120384.1,162,512,74,4
8273,120384,-65.2043137385877,-35.3819655010224,6,FALSE,1,120384.1,162,512,74,4
8274,120384,-65.3537724516764,-35.6647369712614,7,FALSE,1,120384.1,162,512,74,4
8275,120385,-64.289033272936,-35.3657775271615,1,FALSE,1,120385.1,165,632,86,18
8276,120385,-64.6435148120184,-35.4665654872834,2,FALSE,1,120385.1,165,632,86,18
8277,120385,-64.8491797245471,-35.282982184803,3,FALSE,1,120385.1,165,632,86,18
8278,120385,-64.6982515489208,-34.9998250771802,4,FALSE,1,120385.1,165,632,86,18
8279,120385,-64.3435099566502,-34.8992851061583,5,FALSE,1,120385.1,165,632,86,18
8280,120385,-64.1400132698516,-35.0816452766443,6,FALSE,1,120385.1,165,632,86,18
8281,120385,-64.289033272936,-35.3657775271615,7,FALSE,1,120385.1,165,632,86,18
8282,120386,-63.22770160322,-35.0567275382354,1,FALSE,1,120386.1,165,701,103,22
8283,120386,-63.5811706204472,-35.1608478050529,2,FALSE,1,120386.1,165,701,103,22
8284,120386,-63.7858965862635,-34.9793130909238,3,FALSE,1,120386.1,165,701,103,22
8285,120386,-63.723831774498,-34.6824252985335,4,FALSE,1,120386.1,165,701,103,22
8286,120386,-63.4586432315659,-34.5666248854371,5,FALSE,1,120386.1,165,701,103,22
8287,120386,-63.1675402242451,-34.7593027861192,6,FALSE,1,120386.1,165,701,103,22
8288,120386,-63.22770160322,-35.0567275382354,7,FALSE,1,120386.1,165,701,103,22
8289,120387,-62.3469118138215,-34.7150610362463,1,FALSE,1,120387.1,162,773,104,27
8290,120387,-62.6107066297791,-34.8335757066269,2,FALSE,1,120387.1,162,773,104,27
8291,120387,-62.9030401931737,-34.6421428498608,3,FALSE,1,120387.1,162,773,104,27
8292,120387,-62.9282965498901,-34.3332925978136,4,FALSE,1,120387.1,162,773,104,27
8293,120387,-62.6631511434788,-34.2157656146463,5,FALSE,1,120387.1,162,773,104,27
8294,120387,-62.374031562964,-34.4061049536562,6,FALSE,1,120387.1,162,773,104,27
8295,120387,-62.3469118138215,-34.7150610362463,7,FALSE,1,120387.1,162,773,104,27
8296,120388,-61.5554404889449,-34.35611305611,1,FALSE,1,120388.1,161,851,109,33
8297,120388,-61.8192720315588,-34.4763270846421,2,FALSE,1,120388.1,161,851,109,33
8298,120388,-62.1095360267935,-34.287232058605,3,FALSE,1,120388.1,161,851,109,33
8299,120388,-62.132947874547,-33.979002853883,4,FALSE,1,120388.1,161,851,109,33
8300,120388,-61.8679026154866,-33.8597724923095,5,FALSE,1,120388.1,161,851,109,33
8301,120388,-61.5805950336608,-34.0477917174264,6,FALSE,1,120388.1,161,851,109,33
8302,120388,-61.5554404889449,-34.35611305611,7,FALSE,1,120388.1,161,851,109,33
8303,120389,-60.7639794718549,-33.9921162556162,1,FALSE,1,120389.1,162,918,125,40
8304,120389,-61.02778754543,-34.1140047323916,2,FALSE,1,120389.1,162,918,125,40
8305,120389,-61.3161625263329,-33.9272298806681,3,FALSE,1,120389.1,162,918,125,40
8306,120389,-61.3379561785852,-33.6196280020074,4,FALSE,1,120389.1,162,918,125,40
8307,120389,-61.0730674575529,-33.4987198130608,5,FALSE,1,120389.1,162,918,125,40
8308,120389,-60.7874057044552,-33.6844375783435,6,FALSE,1,120389.1,162,918,125,40
8309,120389,-60.7639794718549,-33.9921162556162,7,FALSE,1,120389.1,162,918,125,40
8310,120390,-59.9727084122631,-33.6231504548956,1,FALSE,1,120390.1,170,924,119,51
8311,120390,-60.2364332997456,-33.7466859250946,2,FALSE,1,120390.1,170,924,119,51
8312,120390,-60.5230942074144,-33.5622132658782,3,FALSE,1,120390.1,170,924,119,51
8313,120390,-60.5434899526395,-33.2552470496943,4,FALSE,1,120390.1,170,924,119,51
8314,120390,-60.2788134619369,-33.132688936469,5,FALSE,1,120390.1,170,924,119,51
8315,120390,-59.9946369023548,-33.3161243787851,6,FALSE,1,120390.1,170,924,119,51
8316,120390,-59.9727084122631,-33.6231504548956,7,FALSE,1,120390.1,170,924,119,51
